Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
GLBF-124,Rodder,Rod Smith Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Rod Smith,0,
GLBF-125,Rodder,Rod Smith Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Rod Smith,0,
GLBF-126,Awesome Dawson,Andre Dawson Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Andre Dawson,0,
GLBF-127,Awesome Dawson,Andre Dawson Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,160,Andre Dawson,0,
GLBF-128,Awesome Dawson,Andre Dawson Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Andre Dawson,0,
GLBF-129,Awesome Dawson,Andre Dawson Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Andre Dawson,0,
GLBF-130,Awesome Dawson,Andre Dawson Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Andre Dawson,0,
GLBF-131,Line-Art,Matt Leinart Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Matt Leinart,0,
GLBF-132,Line-Art,Matt Leinart Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,160,Matt Leinart,0,
GLBF-133,Line-Art,Matt Leinart Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Matt Leinart,0,
GLBF-134,Line-Art,Matt Leinart Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Matt Leinart,0,
GLBF-135,Line-Art,Matt Leinart Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Matt Leinart,0,
GLBF-136,Swoopes,Sheryl Swoopes Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Sheryl Swoopes,0,
GLBF-137,Swoopes,Sheryl Swoopes Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,160,Sheryl Swoopes,0,
GLBF-138,Swoopes,Sheryl Swoopes Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Sheryl Swoopes,0,
GLBF-139,Swoopes,Sheryl Swoopes Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Sheryl Swoopes,0,
GLBF-140,Swoopes,Sheryl Swoopes Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Sheryl Swoopes,0,
GLBF-141,Smoke,Dave Stewart Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Dave Stewart,0,
GLBF-142,Smoke,Dave Stewart Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,160,Dave Stewart,0,
GLBF-143,Smoke,Dave Stewart Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Dave Stewart,0,
GLBF-144,Smoke,Dave Stewart Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Dave Stewart,0,
GLBF-145,Smoke,Dave Stewart Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Dave Stewart,0,
GLBF-146,Man of Steal,Vince Coleman Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Vince Coleman,0,
GLBF-147,Man of Steal,Vince Coleman Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,160,Vince Coleman,0,
GLBF-148,Man of Steal,Vince Coleman Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Vince Coleman,0,
GLBF-149,Man of Steal,Vince Coleman Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Vince Coleman,0,
GLBF-150,Man of Steal,Vince Coleman Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Vince Coleman,0,
GLBF-151,Showtime,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Shohei Ohtani,0,
GLBF-152,Showtime,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,140,Shohei Ohtani,0,
GLBF-153,Showtime,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,135,Shohei Ohtani,0,
GLBF-154,Showtime,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,135,Shohei Ohtani,0,
GLBF-155,Showtime,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,130,Shohei Ohtani,0,
GLBF-156,Matata,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Ronald Acuna Jr.,0,
GLBF-157,Matata,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,140,Ronald Acuna Jr.,0,
GLBF-158,Matata,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,135,Ronald Acuna Jr.,0,
GLBF-159,Matata,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,135,Ronald Acuna Jr.,0,
GLBF-160,Matata,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,130,Ronald Acuna Jr.,0,
GLBF-161,Gaveler,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Aaron Judge,0,
GLBF-162,Gaveler,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,140,Aaron Judge,0,
GLBF-163,Gaveler,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,135,Aaron Judge,0,
GLBF-164,Gaveler,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,135,Aaron Judge,0,
GLBF-165,Gaveler,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,130,Aaron Judge,0,
GLBF-166,Burrocious,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Joe Burrow,0,
GLBF-167,Burrocious,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,140,Joe Burrow,0,
GLBF-168,Burrocious,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,135,Joe Burrow,0,
GLBF-169,Burrocious,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,135,Joe Burrow,0,
GLBF-170,Burrocious,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,130,Joe Burrow,0,
GLBF-171,Victory,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Victor Wembenyama,0,
GLBF-172,Victory,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,140,Victor Wembenyama,0,
GLBF-173,Victory,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,135,Victor Wembenyama,0,
GLBF-174,Victory,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,135,Victor Wembenyama,0,
GLBF-175,Victory,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,130,Victor Wembenyama,0,
GLBF-176,Shrouded,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,CJ Stroud,0,
GLBF-177,Shrouded,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,135,CJ Stroud,0,
GLBF-178,Shrouded,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,130,CJ Stroud,0,
GLBF-179,Shrouded,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,130,CJ Stroud,0,
GLBF-180,Shrouded,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,125,CJ Stroud,0,
GLBF-181,Taze'em,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Jayson Tatum,0,
GLBF-182,Taze'em,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,135,Jayson Tatum,0,
GLBF-183,Taze'em,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,130,Jayson Tatum,0,
GLBF-184,Taze'em,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,130,Jayson Tatum,0,
GLBF-185,Taze'em,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,125,Jayson Tatum,0,
GLBF-186,Caliber,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Caleb Williams,0,
GLBF-187,Caliber,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,135,Caleb Williams,0,
GLBF-188,Caliber,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,130,Caleb Williams,0,
GLBF-189,Caliber,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,130,Caleb Williams,0,
GLBF-190,Caliber,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,125,Caleb Williams,0,
GLBF-191,C.C.,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Caitlin Clark,0,
GLBF-192,C.C.,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,135,Caitlin Clark,0,
GLBF-193,C.C.,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,130,Caitlin Clark,0,
GLBF-194,C.C.,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,130,Caitlin Clark,0,
GLBF-195,C.C.,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,125,Caitlin Clark,0,
GLBF-196,Doublecheck,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Aaron Rodgers,0,
GLBF-197,Doublecheck,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,135,Aaron Rodgers,0,
GLBF-198,Doublecheck,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,130,Aaron Rodgers,0,
GLBF-199,Doublecheck,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,130,Aaron Rodgers,0,
GLBF-200,Doublecheck,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,125,Aaron Rodgers,0,
GLBF-201,Cobra,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Kevin Durant,0,
GLBF-202,Cobra,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,130,Kevin Durant,0,
GLBF-203,Cobra,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,125,Kevin Durant,0,
GLBF-204,Cobra,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,125,Kevin Durant,0,
GLBF-205,Cobra,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,120,Kevin Durant,0,
GLBF-206,Cruze-Control,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Elly De La Cruz,0,
GLBF-207,Cruze-Control,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,130,Elly De La Cruz,0,
GLBF-208,Cruze-Control,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,125,Elly De La Cruz,0,
GLBF-209,Cruze-Control,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,125,Elly De La Cruz,0,
GLBF-210,Cruze-Control,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,120,Elly De La Cruz,0,
GLBF-211,Processor,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Joel Embiid,0,
GLBF-212,Processor,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,130,Joel Embiid,0,
GLBF-213,Processor,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,125,Joel Embiid,0,
GLBF-214,Processor,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,125,Joel Embiid,0,
GLBF-215,Processor,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,120,Joel Embiid,0,
GLBF-216,Burner,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Jalen Brunson,0,
GLBF-217,Burner,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,130,Jalen Brunson,0,
GLBF-218,Burner,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,125,Jalen Brunson,0,
GLBF-219,Burner,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,125,Jalen Brunson,0,
GLBF-220,Burner,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,120,Jalen Brunson,0,
GLBF-221,Cowboy,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Corey Seager,0,
GLBF-222,Cowboy,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,130,Corey Seager,0,
GLBF-223,Cowboy,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,125,Corey Seager,0,
GLBF-224,Cowboy,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,125,Corey Seager,0,
GLBF-225,Cowboy,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,120,Corey Seager,0,
GLBF-226,Yeti,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,170,Travis Kelce,0,
GLBF-227,Yeti,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,125,Travis Kelce,0,
GLBF-228,Yeti,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,120,Travis Kelce,0,
GLBF-229,Yeti,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,120,Travis Kelce,0,
GLBF-230,Yeti,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,115,Travis Kelce,0,
GLBF-231,Tattoo,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,170,Fernando Tatís Jr.,0,
GLBF-232,Tattoo,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,125,Fernando Tatís Jr.,0,
GLBF-233,Tattoo,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,120,Fernando Tatís Jr.,0,
GLBF-234,Tattoo,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,120,Fernando Tatís Jr.,0,
GLBF-235,Tattoo,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,115,Fernando Tatís Jr.,0,
GLBF-236,Superbaby,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,170,Rafael Devers,0,
GLBF-237,Superbaby,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,125,Rafael Devers,0,
GLBF-238,Superbaby,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,120,Rafael Devers,0,
GLBF-239,Superbaby,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,120,Rafael Devers,0,
GLBF-240,Superbaby,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,115,Rafael Devers,0,
GLBF-241,Jeesaw,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,170,Najee Harris,0,
GLBF-242,Jeesaw,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,125,Najee Harris,0,
GLBF-243,Jeesaw,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,120,Najee Harris,0,
GLBF-244,Jeesaw,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,120,Najee Harris,0,
GLBF-245,Jeesaw,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,115,Najee Harris,0,
GLBF-246,Tongue-Twister,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,170,Tua Tagovailoa,0,
GLBF-247,Tongue-Twister,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,125,Tua Tagovailoa,0,
GLBF-248,Tongue-Twister,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,120,Tua Tagovailoa,0,
GLBF-249,Tongue-Twister,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,120,Tua Tagovailoa,0,
GLBF-250,Tongue-Twister,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,115,Tua Tagovailoa,0,
GLBF-251,Halo,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,165,Angel Reese,0,
GLBF-252,Halo,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,120,Angel Reese,0,
GLBF-253,Halo,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,115,Angel Reese,0,
GLBF-254,Halo,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,115,Angel Reese,0,
GLBF-255,Halo,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,110,Angel Reese,0,
GLBF-256,Eagle-Eye,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,165,Jalen Hurts,0,
GLBF-257,Eagle-Eye,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,120,Jalen Hurts,0,
GLBF-258,Eagle-Eye,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,115,Jalen Hurts,0,
GLBF-259,Eagle-Eye,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,115,Jalen Hurts,0,
GLBF-260,Eagle-Eye,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,110,Jalen Hurts,0,
GLBF-261,Turntable,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,165,Trea Turner,0,
GLBF-262,Turntable,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,120,Trea Turner,0,
GLBF-263,Turntable,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,115,Trea Turner,0,
GLBF-264,Turntable,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,115,Trea Turner,0,
GLBF-265,Turntable,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,110,Trea Turner,0,
GLBF-266,Bandelero,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,165,Paolo Banchero,0,
GLBF-267,Bandelero,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,120,Paolo Banchero,0,
GLBF-268,Bandelero,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,115,Paolo Banchero,0,
GLBF-269,Bandelero,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,115,Paolo Banchero,0,
GLBF-270,Bandelero,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,110,Paolo Banchero,0,
GLBF-271,Marverati,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,165,Marvin Harrison Jr.,0,
GLBF-272,Marverati,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,120,Marvin Harrison Jr.,0,
GLBF-273,Marverati,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,115,Marvin Harrison Jr.,0,
GLBF-274,Marverati,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,115,Marvin Harrison Jr.,0,
GLBF-275,Marverati,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,110,Marvin Harrison Jr.,0,
GLBF-276,Action,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,160,Jackson Holliday,0,
GLBF-277,Action,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,115,Jackson Holliday,0,
GLBF-278,Action,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,110,Jackson Holliday,0,
GLBF-279,Action,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,110,Jackson Holliday,0,
GLBF-280,Action,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,105,Jackson Holliday,0,
GLBF-281,Vampire,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,160,Vladimir Guerrero Jr.,0,
GLBF-282,Vampire,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,115,Vladimir Guerrero Jr.,0,
GLBF-283,Vampire,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,110,Vladimir Guerrero Jr.,0,
GLBF-284,Vampire,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,110,Vladimir Guerrero Jr.,0,
GLBF-285,Vampire,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,105,Vladimir Guerrero Jr.,0,
GLBF-286,Jeeves,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,160,Jimmy Butler,0,
GLBF-287,Jeeves,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,115,Jimmy Butler,0,
GLBF-288,Jeeves,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,110,Jimmy Butler,0,
GLBF-289,Jeeves,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,110,Jimmy Butler,0,
GLBF-290,Jeeves,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,105,Jimmy Butler,0,
GLBF-291,Carroller,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,160,Corbin Carroll,0,
GLBF-292,Carroller,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,115,Corbin Carroll,0,
GLBF-293,Carroller,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,110,Corbin Carroll,0,
GLBF-294,Carroller,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,110,Corbin Carroll,0,
GLBF-295,Carroller,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,105,Corbin Carroll,0,
GLBF-296,Draco,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,160,Drake Maye,0,
GLBF-297,Draco,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,115,Drake Maye,0,
GLBF-298,Draco,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,110,Drake Maye,0,
GLBF-299,Draco,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,110,Drake Maye,0,
GLBF-300,Draco,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,105,Drake Maye,0,
GLBF-301,Cha-Ching,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,155,Jackson Chourio,0,
GLBF-302,Cha-Ching,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,110,Jackson Chourio,0,
GLBF-303,Cha-Ching,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,105,Jackson Chourio,0,
GLBF-304,Cha-Ching,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,105,Jackson Chourio,0,
GLBF-305,Cha-Ching,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,100,Jackson Chourio,0,
GLBF-306,Time,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,155,Damian Lillard,0,
GLBF-307,Time,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,110,Damian Lillard,0,
GLBF-308,Time,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,105,Damian Lillard,0,
GLBF-309,Time,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,105,Damian Lillard,0,
GLBF-310,Time,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,100,Damian Lillard,0,
GLBF-311,Fungi,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,155,Kawhi Leonard,0,
GLBF-312,Fungi,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,110,Kawhi Leonard,0,
GLBF-313,Fungi,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,105,Kawhi Leonard,0,
GLBF-314,Fungi,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,105,Kawhi Leonard,0,
GLBF-315,Fungi,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,100,Kawhi Leonard,0,
GLBF-316,Wildbeard,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,155,James Harden,0,
GLBF-317,Wildbeard,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,110,James Harden,0,
GLBF-318,Wildbeard,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,105,James Harden,0,
GLBF-319,Wildbeard,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,105,James Harden,0,
GLBF-320,Wildbeard,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,100,James Harden,0,
GLBF-321,Shepherd,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,155,Ceedee Lamb,0,
GLBF-322,Shepherd,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,110,Ceedee Lamb,0,
GLBF-323,Shepherd,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,105,Ceedee Lamb,0,
GLBF-324,Shepherd,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,105,Ceedee Lamb,0,
GLBF-325,Shepherd,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,100,Ceedee Lamb,0,
GLBF-326,Ollie,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,150,Matt Olson,0,
GLBF-327,Ollie,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,105,Matt Olson,0,
GLBF-328,Ollie,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,100,Matt Olson,0,
GLBF-329,Ollie,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,100,Matt Olson,0,
GLBF-330,Ollie,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,95,Matt Olson,0,
GLBF-331,Tank,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,150,Derrick Henry,0,
GLBF-332,Tank,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,105,Derrick Henry,0,
GLBF-333,Tank,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,100,Derrick Henry,0,
GLBF-334,Tank,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,100,Derrick Henry,0,
GLBF-335,Tank,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,95,Derrick Henry,0,
GLBF-336,Grin,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,150,Fracisco Lindor,0,
GLBF-337,Grin,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,105,Fracisco Lindor,0,
GLBF-338,Grin,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,100,Fracisco Lindor,0,
GLBF-339,Grin,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,100,Fracisco Lindor,0,
GLBF-340,Grin,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,95,Fracisco Lindor,0,
GLBF-341,Bammer,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,150,Bam Adebayo,0,
GLBF-342,Bammer,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,105,Bam Adebayo,0,
GLBF-343,Bammer,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,100,Bam Adebayo,0,
GLBF-344,Bammer,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,100,Bam Adebayo,0,
GLBF-345,Bammer,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,95,Bam Adebayo,0,
GLBF-346,Barreler,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,150,Cooper Kupp,0,
GLBF-347,Barreler,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,105,Cooper Kupp,0,
GLBF-348,Barreler,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,100,Cooper Kupp,0,
GLBF-349,Barreler,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,100,Cooper Kupp,0,
GLBF-350,Barreler,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,95,Cooper Kupp,0,
GLBF-351,Cupid,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,145,Jordan Love,0,
GLBF-352,Cupid,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,100,Jordan Love,0,
GLBF-353,Cupid,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,95,Jordan Love,0,
GLBF-354,Cupid,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,95,Jordan Love,0,
GLBF-355,Cupid,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,90,Jordan Love,0,
GLBF-356,Javalanche,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,145,Jamal Murray,0,
GLBF-357,Javalanche,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,100,Jamal Murray,0,
GLBF-358,Javalanche,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,95,Jamal Murray,0,
GLBF-359,Javalanche,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,95,Jamal Murray,0,
GLBF-360,Javalanche,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,90,Jamal Murray,0,
GLBF-361,Bionic,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,145,Carlos Correa,0,
GLBF-362,Bionic,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,100,Carlos Correa,0,
GLBF-363,Bionic,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,95,Carlos Correa,0,
GLBF-364,Bionic,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,95,Carlos Correa,0,
GLBF-365,Bionic,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,90,Carlos Correa,0,
GLBF-366,Stitcher,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,145,Jonathan Taylor,0,
